tau,rho_floor,rho_hall,nmbe_jun,nmbe_nov,nmbe_combined,cvrmse_jun,cvrmse_nov,cvrmse_combined,r2_jun,r2_nov,r2_combined,gof,meets_ashrae,success
0.78,0.11,0.11,0.7593925063466734,-9.16288238078162,-4.201744937217473,40.99431228991183,52.90587674824895,46.950094519080395,0.8428082772917123,0.3644275864159212,0.6036179318538167,47.1377347341598,False,True
0.78,0.11,0.13,0.9405759963378569,-9.675603908698548,-4.367513956180345,40.95476818098426,55.94163083522439,48.448199508104324,0.8431113929291161,0.28939631867991045,0.5662538558045133,48.64466274664169,False,True
0.78,0.11,0.15,0.6181443375628083,-9.596701312526934,-4.489278487482062,40.99343000921831,54.86794007825417,47.93068504373624,0.8428150433878834,0.31641186128392096,0.5796134523359022,48.14046312718657,False,True
0.78,0.11,0.17,0.7685736097878825,-9.860593816569637,-4.546010103390877,41.1054352822954,55.04833583944777,48.07688556087159,0.8419549252875972,0.3119094460902829,0.57693218568894,48.29133600443536,False,True
0.78,0.11,0.19,0.8110807496134983,-9.71275782930518,-4.450838539845841,41.15478455494678,54.572812893937616,47.8637987244422,0.8415752143693878,0.3237459387682008,0.5826605765687942,48.07029427870909,False,True
0.78,0.11,0.21,0.6819782050551112,-10.17929033718912,-4.748656066067004,40.830466450488366,54.480060178305145,47.655263314396755,0.8440622922602379,0.32604272699220116,0.5850525096262196,47.89127118795537,False,True
0.78,0.11,0.23,0.4842439388988794,-10.042038244461567,-4.778897152781344,41.396097462930854,55.73342140845623,48.564759435693546,0.8397119060019812,0.2946760735555102,0.5671939897787457,48.799320866623205,False,True
0.78,0.11,0.25,0.5918827229786014,-10.770272601329935,-5.089194939175667,41.0614685655296,55.68505540752283,48.37326198652622,0.8422928371370801,0.2958997162002648,0.5690962766686725,48.64023417240128,False,True
0.78,0.11,0.27,0.14815000684445012,-11.164811848614802,-5.508330920885176,41.021298161390426,54.973790681866205,47.99754442162832,0.8426012558004973,0.3137717762606811,0.5781865160305892,48.3125861452289,False,True
0.78,0.11,0.29,0.3430280614880559,-11.299748996638847,-5.478360467575396,41.182176512247665,55.45350051034684,48.31783851129725,0.841364254249811,0.30174325493196197,0.5715537545908864,48.627419752815314,False,True
0.78,0.11,0.31,0.2721754232706693,-11.379795893064395,-5.553810234896863,40.87136048093182,57.04876161707815,48.960061049004985,0.8437497749002052,0.26099113186104383,0.5523704533806245,49.27405388282499,False,True
0.78,0.11,0.33,0.28962770529445075,-11.352908240161987,-5.531640267433768,41.43296717121998,53.80077985548404,47.616873513352004,0.8394262555459953,0.34274431851271636,0.5910852870293558,47.93710136454705,False,True
0.78,0.11,0.35,0.25508368317688895,-11.436032736146622,-5.590474526484867,41.24475540032049,56.16942133565064,48.70708836798556,0.8408817741112653,0.2835974771003624,0.5622396256058139,49.02686878353573,False,True
0.78,0.13,0.11,0.7015876719867208,-9.639767897454158,-4.469090112733719,40.75695012189984,55.17670327988792,47.966826700893876,0.8446233266137254,0.30869658202984074,0.5766599543217831,48.17457036849753,False,True
0.78,0.13,0.13,0.9951601467606499,-9.416199224854948,-4.210519539047149,41.1870667563227,55.318784377403496,48.2529255668631,0.8413265770971526,0.3051317583564076,0.5732291677267801,48.4362808290431,False,True
0.78,0.13,0.15,0.7708630405524293,-9.62201708744099,-4.42557702344428,40.869093998570825,56.241239018392186,48.555166508481506,0.8437671038344868,0.28176433515748434,0.5627657194959856,48.75643472052486,False,True
0.78,0.13,0.17,0.5246112229021963,-9.828313312737674,-4.651851044917739,41.13446137067388,54.442261983778764,47.78836167722632,0.8417316433808079,0.32697758392821163,0.5843546136545097,48.01423986628858,False,True
0.78,0.13,0.19,0.5015764665501711,-9.99759722680474,-4.748010380127284,41.01142864029029,56.431538251684266,48.721483445987275,0.8426769854053814,0.2768956325785381,0.5597863089919597,48.952288524106905,False,True
0.78,0.13,0.21,0.6453830788755643,-9.937478369586742,-4.646047645355589,40.71103236577353,54.24627655307697,47.47865445942524,0.8449732315599252,0.3318144575907317,0.5883938445753285,47.70543352701466,False,True
0.78,0.13,0.23,0.27609791210972773,-10.604305621680314,-5.164103854785293,41.06425211785505,55.44808964154275,48.2561708796989,0.8422714545107557,0.3018795129238595,0.5720754837173077,48.53170094478153,False,True
0.78,0.13,0.25,0.1161921334615788,-11.177375269138933,-5.530591567838677,41.15082758924872,55.524854871370145,48.33784123030944,0.8416056774765295,0.2999451459389517,0.5707754117077406,48.653204806023325,False,True
0.78,0.13,0.27,0.3040281726561163,-10.98998638732925,-5.342979107336567,40.99964226739093,55.88738042658687,48.4435113469889,0.8427673992888235,0.2907738919459656,0.5667706456173945,48.73726723327106,False,True
0.78,0.13,0.29,0.3025276181904963,-10.887044304127876,-5.29225834296869,41.04129867138067,55.88754855556108,48.46442361347088,0.8424477344476295,0.29076962473442414,0.5666086795910268,48.752521519965256,False,True
0.78,0.13,0.31,-0.1269171100124625,-11.425816391518289,-5.7763667507653755,40.95055937659311,54.59800886870233,47.77428412264772,0.8431436372590647,0.3231213488767387,0.5831324930679017,48.12222601117719,False,True
0.78,0.13,0.33,0.1303917404338301,-11.439856456995646,-5.654732358280908,41.2492722339424,54.58834348351176,47.91880785872708,0.8408469211996832,0.32336098083185516,0.5821039510157692,48.251301999483836,False,True
0.78,0.13,0.35,0.05697104316229206,-11.418187286990042,-5.680608121913875,40.9210152378401,53.78880343429202,47.35490933606606,0.8433698864008883,0.3430369051540533,0.5932033957774707,47.694410016916976,False,True
0.78,0.15,0.11,0.5671235159624746,-9.605630698210108,-4.5192535911238165,41.07248650273609,54.604573626199546,47.83853006446782,0.8422081913217969,0.32295856596823114,0.5825833786450141,48.0515203895764,False,True
0.78,0.15,0.13,0.8433952832690956,-9.767387418166141,-4.461996067448522,41.13366825810182,56.438026393693484,48.78584732589765,0.8417377464588156,0.2767293470696126,0.5592335467642141,48.9894714016361,False,True
0.78,0.15,0.15,0.4928435082194177,-10.196018528172333,-4.851587509976458,40.85874128345052,54.901345662856784,47.88004347315365,0.8438462457800866,0.31557922156912366,0.5797127336746051,48.125216512323796,False,True
0.78,0.15,0.17,0.2906153600687521,-10.824135822777347,-5.266760231354297,41.148298425626244,55.1387421144806,48.14352027005342,0.8416251469682137,0.3096474781309255,0.5756363125495696,48.43074754045843,False,True
0.78,0.15,0.19,0.07504970185399208,-10.342249123937572,-5.13359971104179,40.66418976524156,55.5074888105914,48.08583928791648,0.845329777624926,0.3003829784742491,0.5728563780495876,48.35909207187972,False,True
0.78,0.15,0.21,0.6140998487419818,-10.269421872637738,-4.827661011947878,41.33029528139707,55.070308919760116,48.2003021005786,0.8402210807329463,0.31136002034236876,0.5757905505376575,48.44146398936889,False,True
0.78,0.15,0.23,0.20268283202676168,-10.951583405732931,-5.374450286853085,41.026376482251145,56.622208845038,48.82429266364457,0.8425622823482269,0.2720009347445449,0.5572816085463859,49.11920469623946,False,True
0.78,0.15,0.25,0.15773448067839113,-11.11403795060566,-5.478151734963634,41.25180317428366,53.947995820990855,47.59989949763725,0.8408273902221259,0.3391424781312403,0.5899849341766832,47.91409582384345,False,True
0.78,0.15,0.27,0.1045164628935275,-11.35499384658154,-5.625238691844006,40.8227122684924,56.80810221538851,48.815407241940456,0.844121515416536,0.26721297785209575,0.5556672466343159,49.138450265924256,False,True
0.78,0.15,0.29,0.14818115235081555,-11.440244731735746,-5.646031789692465,41.34127499095216,55.43498656845951,48.38813077970583,0.8401361764689086,0.30220942304286935,0.571172799755889,48.71641279203686,False,True
0.78,0.15,0.31,0.14861000584165915,-11.113621773580192,-5.482505883869266,40.636953341975904,54.77162621002449,47.704289776000195,0.8455369010359577,0.3188096634140565,0.5821732822250071,48.01829998864243,False,True
0.78,0.15,0.33,-0.3129662836282492,-12.051941983434233,-6.182454133531241,41.10140405793851,55.86485754169822,48.48313079981837,0.841985922838614,0.2913454198689718,0.5666656713537929,48.87572721981243,False,True
0.78,0.15,0.35,-0.13978395556576814,-12.61179964331042,-6.375791799438094,41.52364038756785,56.25821150112086,48.89092594434436,0.8387226771946812,0.2813307713877201,0.5600267242912007,49.304901995289946,False,True
0.78,0.17,0.11,0.5192281583160514,-9.743853238038328,-4.612312539861138,40.73162161634803,55.75829337657747,48.244957496462746,0.8448163850281784,0.29404640797416304,0.5694313965011707,48.464929080736894,False,True
0.78,0.17,0.13,0.677642833411569,-9.632126058277837,-4.477241612433134,41.071012332852995,55.389021262011354,48.23001679743217,0.8422195180165025,0.30336612433011856,0.5727928211733105,48.437384453918355,False,True
0.78,0.17,0.15,0.45938881009008087,-9.676655977026059,-4.608633583467989,41.13873483828909,56.301652039949325,48.72019343911921,0.8416987566086319,0.28022048256304244,0.5609596195858372,48.93768233428983,False,True
0.78,0.17,0.17,0.18519431909147416,-10.499178579197183,-5.1569921300528545,40.68339078288951,55.357836705088715,48.02061374398912,0.8451836772432364,0.3041503267869289,0.5746670020150826,48.296727758501646,False,True
0.78,0.17,0.19,0.21658365268073904,-10.607356919884445,-5.195386633601853,41.16614786006097,54.594032288034334,47.88009007404765,0.841487716513275,0.3232199445798565,0.5823538305465658,48.16113648754071,False,True
0.78,0.17,0.21,0.23379557763835465,-10.526442580625872,-5.146323501493759,40.995399117152296,57.53272816337503,49.264063640263664,0.8427999423544343,0.2483993551364675,0.5455996487454509,49.53213716299727,False,True
0.78,0.17,0.23,0.03517281442075147,-11.050333390074181,-5.507580287826715,41.16866984711521,56.56555673894882,48.86711329303202,0.8414682938471658,0.2734569728924746,0.5574626333698203,49.17650050807686,False,True
0.78,0.17,0.25,-0.0812759895585222,-10.974727254202566,-5.528001621880544,41.08647442218749,54.7734102856167,47.92994235390209,0.8421006957624257,0.31876528588028064,0.5804329908213532,48.247675342755024,False,True
0.78,0.17,0.27,-0.18602284581406034,-11.856115205083247,-6.021069025448654,41.24701202483085,57.23019432173195,49.238603173281405,0.8408643619623508,0.2562831037659141,0.5485737328641325,49.605375864568295,False,True
0.78,0.17,0.29,-0.00495732130484981,-11.641845488822307,-5.823401405063579,40.90333534060866,55.28648204155383,48.094908691081244,0.8435052010346653,0.30594303120522404,0.5747241161199447,48.44617885786183,False,True
0.78,0.17,0.31,-0.19324813933680915,-11.718826753160776,-5.956037446248793,40.822245416760495,54.13421968450693,47.47823255063371,0.8441250806732442,0.3345721563531783,0.5893486185132113,47.850359958867315,False,True
0.78,0.17,0.33,-0.5925688285122166,-12.60397760660312,-6.598273217557669,41.29056001228404,54.83421033890261,48.06238517559332,0.8405281584536073,0.31725206642216275,0.578890112437885,48.51319488778935,False,True
0.78,0.17,0.35,-0.41149076729909634,-12.00546099859128,-6.208475882945188,41.26837956730267,55.73604409611777,48.50221183171022,0.8406994424644021,0.29460969012390814,0.5676545662941551,48.89795215913651,False,True
0.78,0.19,0.11,0.31584055226324026,-9.401703277401406,-4.542931362569083,41.01724005400667,53.59115120221665,47.30419562811166,0.8426323961807555,0.34785618500881,0.5952442905947828,47.52183865748117,False,True
0.78,0.19,0.13,0.28520969740003504,-9.647249930587549,-4.681020116593757,40.9133415866422,53.333670133869205,47.123505860255705,0.843428624541049,0.35410763905131704,0.598768131796183,47.355430035989635,False,True
0.78,0.19,0.15,0.2280251748446035,-10.192705847416725,-4.982340336286061,41.220156839066384,55.20975281718709,48.214954828126736,0.8410715151923183,0.30786818528912496,0.5744698502407216,48.471698797389855,False,True
0.78,0.19,0.17,0.2945044170944567,-10.154283438982514,-4.929889510944029,41.23870705643066,55.127217846849284,48.18296245163997,0.8409284385258894,0.3099360221025703,0.5754322303142299,48.43450919753666,False,True
0.78,0.19,0.19,0.18856707771475706,-10.587310058814332,-5.199371490549788,40.851290877531326,56.00410536179884,48.42769811966508,0.8439031884438614,0.28780825564210766,0.5658557220429845,48.706009989180544,False,True
0.78,0.19,0.21,0.040517993959519,-11.108795211064084,-5.534138608552283,40.88472552059647,55.44658469612088,48.16565510835868,0.8436475697438485,0.30191740851160054,0.5727824891277244,48.48254347861741,False,True
0.78,0.19,0.23,-0.0411538387239044,-11.32877357152853,-5.684963705126217,41.22211364062802,55.99851281848475,48.61031322955638,0.8410564255413904,0.2879504867976319,0.5645034561695111,48.941611790011436,False,True
0.78,0.19,0.25,-0.0990379748355745,-11.612226331902797,-5.855632153369186,40.86576915540289,54.528270664356015,47.69701990987945,0.8437925229811856,0.32484940290535347,0.5843209629432695,48.05511560904841,False,True
0.78,0.19,0.27,0.08959505849472987,-11.279668571643759,-5.5950367565745145,41.23697423723111,55.75616702612388,48.4965706316775,0.840941806377811,0.2941002502289126,0.5675210283033618,48.81825272724029,False,True
0.78,0.19,0.29,-0.009509665109565859,-11.213361411778692,-5.611435538444129,41.14586813127244,55.884522496475654,48.515195313874045,0.8416438542372603,0.29084642591727805,0.5662451400772692,48.838636192521385,False,True
0.78,0.19,0.31,-0.3599478899267633,-12.312355100389103,-6.336151495157933,41.414247646030006,57.267175242761624,49.340711444395815,0.8395713180616963,0.25532164549493486,0.5474464817783156,49.745880448623325,False,True
0.78,0.19,0.33,-0.43671188248729353,-11.808524044796505,-6.122617963641899,41.229910008253334,55.456369134678965,48.34313957146615,0.8409962976336998,0.301671011049093,0.5713336543413964,48.72930939747625,False,True
0.78,0.19,0.35,-0.3803623485466325,-12.346518214291576,-6.363440281419105,41.33916113299421,56.67775313767762,49.00845713533592,0.8401525243331749,0.27057195388519417,0.5553622391091846,49.41985676831981,False,True
0.78,0.21,0.11,0.34149348102249444,-9.914839568488148,-4.786673043732827,41.06156002107648,55.19496361087389,48.128261815975186,0.8422921346190557,0.30823894258095463,0.5752655386000052,48.36570917762556,False,True
0.78,0.21,0.13,0.4209762588724629,-9.684021071704537,-4.631522406416037,41.128812625785244,53.33149700336433,47.23015481457479,0.841775108453922,0.35416027296131236,0.5979676907076172,47.456701566900286,False,True
0.78,0.21,0.15,0.15494288356562094,-10.321847593762648,-5.083452355098514,41.068356196071534,55.729945911044645,48.399151053558086,0.8422399252558788,0.294764037832113,0.5685019815439959,48.66538102749931,False,True
0.78,0.21,0.17,-0.08719526096313132,-10.42494108284153,-5.2560681719023306,41.27386527827565,55.23379886214609,48.25383207021087,0.8406570887346526,0.3072651520844365,0.5739611204095445,48.539247646495255,False,True
0.78,0.21,0.19,-0.0018684943351676914,-10.59766619271225,-5.299767343523709,41.01696691693106,54.728883683432485,47.87292530018178,0.8426344920206478,0.31987241934950683,0.5812534556850772,48.16538706054654,False,True
0.78,0.21,0.21,0.1373067790232201,-10.964962173799279,-5.4138276973880295,41.04388211563979,56.13458388723832,48.589233001439055,0.8424278988030569,0.28448585713765395,0.5634568779703555,48.88990789524092,False,True
0.78,0.21,0.23,-0.2585279522011345,-11.655037652923145,-5.95678280256214,40.76604033908044,53.406797959897965,47.0864191494892,0.8445540100819598,0.35233520953856146,0.5984446098102607,47.46171224975226,False,True
0.78,0.21,0.25,-0.17832245806073752,-11.612810997274755,-5.895566727667746,41.01925218618165,56.584767183241304,48.80200968471148,0.8426169562250128,0.2729634010022821,0.5577901786136474,49.156829192972324,False,True
0.78,0.21,0.27,-0.3266965365560234,-11.567419250536169,-5.947057893546096,41.1857588260033,55.2494686773489,48.2176137516761,0.841336654556017,0.30687203891607584,0.5741043467360465,48.58297822792478,False,True
0.78,0.21,0.29,-0.6279968763692519,-12.203135516051269,-6.415566196210261,40.67537490483698,56.17796952247115,48.426672213654065,0.8452446783782659,0.2833794079642641,0.5643120431712649,48.84979090340767,False,True
